prev_token,next_token,prev_len,next_len,is_digit_before,label
ayrılıb,,7,0,0,0
bilərlər,,8,0,0,0
mümkündür,,9,0,0,0
olub,fhn,4,3,0,1
yanıb,,5,0,0,0
əriyib,tikilinin,6,9,0,1
olunub,,6,0,0,0
söndürülüb,,10,0,0,0
edib,apa,4,3,0,1
bildirib,,8,0,0,0
i̇sraildədir,,11,0,0,0
edib,,4,0,0,0
olub,apa,4,3,0,1
düzülmüşdü,azərbaycan,10,10,0,1
qarşılayıb,fəxri,10,5,0,1
verib,prezident,5,9,0,1
salamlayıb,dövlət,10,6,0,1
keçiblər,birləşmiş,8,9,0,1
səsləndirilib,azərbaycan,13,10,0,1
olunub,fəxri,6,5,0,1
keçib,dövlət,5,6,0,1
çəkdiriblər,,11,0,0,0
göstərir,bu,8,2,0,1
bildirilib,qeyd,10,4,0,1
verilib,könüllü,7,7,0,1
aşkarlayıblar,,13,0,0,0
aparılır,,8,0,0,0
bildirib,ombudsman,8,9,0,1
yaşayıb,,7,0,0,0
qadağandır,təsadüfi,10,8,0,1
dövlətlərdəndir,,15,0,0,0
göstərməkdədir,i̇nsanların,14,10,0,1
göstəricilərindəndir,bu,20,2,0,1
edirik,həmin,6,5,0,1
edirik,bununla,6,7,0,1
istərdik,sadalanan,8,9,0,1
verir,azərbaycan,5,10,0,1
saxlayır,,8,0,0,0
qururuq,azərbaycan,7,10,0,1
,,0,0,0,0
başlanıb,apa,8,3,0,1
deyilir,bildirilib,7,10,0,1
keçirilib,,9,0,0,0
olunub,,6,0,0,0
tutulub,,7,0,0,0
,qeyd,0,4,0,1
,,0,0,1,0
,,0,0,1,0
başlanıb,,8,0,0,0
etdirilir,,9,0,0,0
ediləcək,,8,0,0,0
deyilir,,7,0,0,0
mlrd,,4,0,0,0
keçib,,5,0,0,0
deyib,o,5,1,0,1
edilməsidir,,11,0,0,0
edib,,4,0,0,0
,,0,0,0,0
deyib,o,5,1,0,1
dayandırılıb,,12,0,0,0
keçiriləcək,,11,0,0,0
pozulur,apa,7,3,0,1
bildirilib,qeyd,10,4,0,1
dayanır,,7,0,0,0
olur,,4,0,0,0
,,0,0,0,0
verib,apa,5,3,0,1
bildirilib,məlumata,10,8,0,1
alıb,qeyd,4,4,0,1
verir,,5,0,0,0
dayanır,,7,0,0,0
olur,,4,0,0,0
,,0,0,0,0
edilib,apa,6,3,0,1
imzalayıb,qərara,9,6,0,1
edir,portal,4,6,0,1
həyatakeçirilməsini,,19,0,0,0
edir,,4,0,0,0
seçir,,5,0,0,0
edir,,4,0,0,0
bilər,,5,0,0,0
bilər,,5,0,0,0
malikdir,,8,0,0,0
edir,,4,0,0,0
ödəyirlər,,9,0,0,0
ödəmirlər,,9,0,0,0
edir,,4,0,0,0
bilər,uyğunluğa,5,9,0,1
açılır,,6,0,0,0
olunur,,6,0,0,0
edir,,4,0,0,0
olunur,,6,0,0,0
göndərir,,8,0,0,0
göndərilir,,10,0,0,0
edilir,,6,0,0,0
olunur,,6,0,0,0
edir,,4,0,0,0
olunur,,6,0,0,0
yerləşdirilir,,13,0,0,0
göndərir,,8,0,0,0
edir,,4,0,0,0
imzalanır,,9,0,0,0
ötürülür,,8,0,0,0
bağlanılır,,10,0,0,0
məlumatötürülür,,15,0,0,0
edilir,,6,0,0,0
etmək,,5,0,0,0
minir,,5,0,0,0
olub,,4,0,0,0
deyib,o,5,1,0,1
olub,,4,0,0,0
təsdiqləyib,,11,0,0,0
aparılır,satınalan,8,9,0,1
,həmin,0,5,0,1
aparılır,məlumatlarda,8,12,0,1
aparılır,,8,0,0,0
edilir,ai̇bndx,6,6,0,1
,təchizatçılar,0,13,0,1
verdikdə,,8,0,0,0
verilmir,etibarsız,8,9,0,1
hesablanır,,10,0,0,0
olub,apa,4,3,0,1
ediblər,,7,0,0,0
öldürüb,,7,0,0,0
yayıb,,5,0,0,0
öldürüb,,7,0,0,0
araşdırılır,,11,0,0,0
edilib,apa,6,3,0,1
imzalayıb,,9,0,0,0
edir,satınalma,4,9,0,1
hesablanır,ehtimal,10,7,0,1
üsul,ehtimal,4,7,0,1
edilir,bu,6,2,0,1
minir,,5,0,0,0
edilib,apa,6,3,0,1
imzalayıb,,9,0,0,0
görəcək,bu,7,2,0,1
minir,,5,0,0,0
ayrılıb,apa,7,3,0,1
,şuşa,0,4,1,1
edilib,,6,0,0,0
edib,qsc,4,3,0,1
düşəcək,qatarların,7,10,0,1
www,ady,3,3,0,0
ady,az,3,2,0,0
bilərsiniz,,10,0,0,0
alınıb,apa,6,3,0,1
bildirilib,məlumata,10,8,0,1
alınıb,həbs,6,4,0,1
olunub,faktla,6,6,0,1
aparılır,,8,0,0,0
edilib,,6,0,0,0
imzalayıb,,9,0,0,0
edir,,4,0,0,0
çıxılır,,7,0,0,0
edilir,malın,6,5,0,1
edilir,,6,0,0,0
edilir,,6,0,0,0
edilir,təklif,6,6,0,1
edilir,qayda,6,5,0,1
müəyyənləşir,,12,0,0,0
edilir,,6,0,0,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
aparır,,6,0,0,0
etməlidir,təchizatçı,9,10,0,1
etməlidir,,9,0,0,0
nəticələnir,,11,0,0,0
gedib,apa,5,3,0,1
yazıb,,5,0,0,0
dayandırılmışdı,xatırladaq,15,10,0,1
götürüb,,7,0,0,0
şəxslərdir,,10,0,0,0
var,,3,0,0,0
verib,filarmoniyadan,5,14,0,1
keçirilir,i̇lk,9,3,0,1
ediblər,qeyd,7,4,0,1
keçirilir,,9,0,0,0
edib,,4,0,0,0
yayıb,,5,0,0,0
və,,2,0,0,0
verilib,,7,0,0,0
edilib,,6,0,0,0
vurub,,5,0,0,0
verib,şair,5,4,0,1
yerləşdirilib,,13,0,0,0
qoyulub,,7,0,0,0
reanimasiyadadır,,16,0,0,0
aparırlar,,9,0,0,0
mənşəlidir,apa,10,3,0,1
deyib,,5,0,0,0
olacaq,,6,0,0,0
atılacaq,apasport,8,8,0,1
apasport,az,8,2,0,0
başlayacaq,qeyd,10,4,0,1
edəcək,,6,0,0,0
edilib,apa,6,3,0,1
bildirib,,8,0,0,0
olub,,4,0,0,0
görüşüb,apa,7,3,0,1
yayıb,görüş,5,5,0,1
tutub,xatırladaq,5,10,0,1
səfərdədir,,10,0,0,0
keçirib,səfərdən,7,8,0,1
olunacaq,,8,0,0,0
açıqlanıb,apa,9,3,0,1
verib,onun,5,4,0,1
edilib,agentlik,6,8,0,1
göstərilib,,10,0,0,0
açıqlanıb,bakı,9,4,0,1
qatılıb,,7,0,0,0
edib,eksternat,4,9,0,1
qazanıb,nəticələr,7,9,0,1
göndərilib,növbəti,10,7,0,1
biləcəklər,qeyd,10,4,0,1
daşıyır,,7,0,0,0
var,,3,0,0,0
deyib,o,5,1,0,1
aparır,,6,0,0,0
ölkədir,,7,0,0,0
bilər,,5,0,0,0
,,0,0,0,0
edib,apa,4,3,0,1
dəstəkləyib,qeyd,11,4,0,1
aparıblar,,9,0,0,0
olub,,4,0,0,0
bildiriblər,i̇t,11,2,0,1
artıb,,5,0,0,0
bildirilir,hakim,10,5,0,1
dəstəkləyib,,11,0,0,0
tutulub,məlumata,7,8,0,1
edilir,,6,0,0,0
bildirilir,,10,0,0,0
olunub,,6,0,0,0
bildirib,,8,0,0,0
göstəricidir,,12,0,0,0
edilib,,6,0,0,0
edilib,,6,0,0,0
bilər,apa,5,3,0,1
bildirib,baş,8,3,0,1
keçirir,,7,0,0,0
red,,3,0,0,0
edib,bundan,4,6,0,1
adlandırıb,qeyd,10,4,0,1
bilərlər,məsələ,8,6,0,1
aiddir,bunlar,6,6,0,1
insanlardır,,11,0,0,0
verilib,,7,0,0,0
verib,apa,5,3,0,1
bildirilib,,10,0,0,0
yaranıb,,7,0,0,0
verilib,,7,0,0,0
görülür,,7,0,0,0
edilib,apa,6,3,0,1
edib,,4,0,0,0
olunur,amerikalı,6,9,0,1
sürülüb,,7,0,0,0
edib,,4,0,0,0
edib,,4,0,0,0
gözləyir,,8,0,0,0
təsdiqləyib,apa,11,3,0,1
,birdəfəlik,0,10,1,1
,,0,0,1,0
,təchizatçı,0,10,1,0
,i̇stifadə,0,8,1,1
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
ödənilir,büdcədənkənar,8,13,0,1
göstərilməsi,büdcədənkənar,12,13,0,1
xərclər,,7,0,0,0
,,0,0,0,0
deyib,,5,0,0,0
dayandırılıb,,12,0,0,0
bilər,,5,0,0,0
mln,,3,0,0,0
edib,,4,0,0,0
verir,qeyri,5,5,0,1
mln,,3,0,0,0
edib,,4,0,0,0
çəkiblər,,8,0,0,0
veriblər,,8,0,0,0
çəkiblər,apa,8,3,0,1
keçiriblər,baş,10,3,0,1
götürüb,xatırladaq,7,10,0,1
olunub,,6,0,0,0
keçirilib,,9,0,0,0
mln,,3,0,0,0
edililib,hərracda,8,8,0,1
formalaşmışdır,,14,0,0,0
çatıb,apa,5,3,0,1
düzülmüşdü,birləşmiş,10,9,0,1
saldılar,,8,0,0,0
mlrd,,4,0,0,0
mlrd,,4,0,0,0
edib,,4,0,0,0
olub,qeyd,4,4,0,1
olub,,4,0,0,0
edib,,4,0,0,0
açdı,,4,0,0,0
olunub,,6,0,0,0
bilərlər,,8,0,0,0
s,,1,0,0,0
bilərlər,,8,0,0,0
göstərir,,8,0,0,0
dəstəkçisidir,,13,0,0,0
göstərir,,8,0,0,0
salıb,,5,0,0,0
tutulur,,7,0,0,0
operatordur,,11,0,0,0
imzalanıb,apa,9,3,0,1
imzalanıb,,9,0,0,0
olub,,4,0,0,0
qızdır,apa,6,3,0,1
deyib,,5,0,0,0
göstərilir,,10,0,0,0
stabildir,,9,0,0,0
,,0,0,0,0
doğulmuşlardır,həkim,14,5,0,1
palatadadır,,11,0,0,0
tezdir,,6,0,0,0
veriləcək,,9,0,0,0
,,0,0,0,0
olub,apa,4,3,0,1
ediblər,sonra,7,5,0,1
olub,qeyd,4,4,0,1
imzalanıb,daha,9,4,0,1
etdirilib,,9,0,0,0
olub,apa,4,3,0,1
ediblər,,7,0,0,0
yetiriblər,apa,10,3,0,1
bildirib,,8,0,0,0
olub,,4,0,0,0
işləyir,,7,0,0,0
olub,,4,0,0,0
görürük,körpələrin,7,10,0,1
olacaq,,6,0,0,0
alıblar,,7,0,0,0
,,0,0,0,0
yekunlaşıb,,10,0,0,0
deyib,o,5,1,0,1
tamamlanıb,,10,0,0,0
qovuşub,,7,0,0,0
r,,1,0,0,0
alınıb,,6,0,0,0
atılıb,,6,0,0,0
,,0,0,0,0
verib,apa,5,3,0,1
yayıb,k,5,1,0,1
k,consonun,1,8,0,0
hücumçusudur,,12,0,0,0
olub,,4,0,0,0
keçib,,5,0,0,0
başlayıb,,8,0,0,0
bildirib,o,8,1,0,1
alınıb,,6,0,0,0
olmayıb,,7,0,0,0
olublar,,7,0,0,0
lazımdır,,8,0,0,0
olunacaq,,8,0,0,0
,,0,0,0,0
açıqlanıb,milli,9,5,0,1
gözlənilir,,10,0,0,0
var,,3,0,0,0
kəsiləcək,,9,0,0,0
zəifləyəcək,havanın,11,7,0,1
olacaq,,6,0,0,0
yüksələcək,,10,0,0,0
olacaq,azərbaycanın,6,12,0,1
gözlənilir,,10,0,0,0
var,,3,0,0,0
olacaq,,6,0,0,0
güclənəcək,havanın,10,7,0,1
olacaq,,6,0,0,0
mənşəlidir,apa,10,3,0,1
deyib,baş,5,3,0,1
yerindəyik,,10,0,0,0
nəzarətindədir,,14,0,0,0
vurğulayıb,,10,0,0,0
qoyub,apa,5,3,0,1
edib,kremlin,4,7,0,1
vurur,,5,0,0,0
,,0,0,1,0
aparılıb,apa,8,3,0,1
bildirib,,8,0,0,0
aparılıb,,8,0,0,0
,qeyd,0,4,0,1
edilib,,6,0,0,0
maliyyələşdirilib,,17,0,0,0
maliyyələşdirilib,,17,0,0,0
başlanılıb,,10,0,0,0
hazırlanıb,həmçinin,10,8,0,1
olunub,,6,0,0,0
gözlənilir,apa,10,3,0,1
deyib,razılaşmanın,5,12,0,1
verəcək,,7,0,0,0
bildirib,sözçü,8,5,0,1
edib,razılaşmanın,4,12,0,1
planlaşdırır,həmçinin,12,8,0,1
hazırlaşır,,10,0,0,0
etdirəcək,xatırladaq,9,10,0,1
artıb,,5,0,0,0
keçirilib,apasport,9,8,0,1
apasport,az,8,2,0,0
ediblər,onlara,7,6,0,1
verilib,,7,0,0,0
yerləşdirilib,apa,13,3,0,1
ə,,1,0,0,0
f,,1,0,0,0
yerləşdirilib,xəstəxananın,13,12,0,1
olub,,4,0,0,0
göstərilir,,10,0,0,0
stabildir,,9,0,0,0
,şöbə,0,4,0,1
doğulmuşlardır,həkim,14,5,0,1
tezdir,,6,0,0,0
veriləcək,,9,0,0,0
,kliniki,0,7,0,1
başlanılıb,həkim,10,5,0,1
stabildir,,9,0,0,0
doğulanlardır,,13,0,0,0
olub,,4,0,0,0
qızdır,apa,6,3,0,1
deyib,,5,0,0,0
göstərilir,,10,0,0,0
stabildir,,9,0,0,0
,,0,0,0,0
doğulmuşlardır,həkim,14,5,0,1
palatadadır,,11,0,0,0
tezdir,,6,0,0,0
veriləcək,,9,0,0,0
,,0,0,0,0
edib,apa,4,3,0,1
basdırılır,heç,10,3,0,1
,,0,0,0,0
olunacaq,bu,8,2,0,1
verib,onun,5,4,0,1
ediləcək,,8,0,0,0
edib,,4,0,0,0
edilib,bunu,6,4,0,1
deyib,o,5,1,0,1
stabildir,,9,0,0,0
saxlanılıb,dövlət,10,6,0,1
edilib,fakt,6,4,0,1
etdirilir,,9,0,0,0
istəyirəm,,9,0,0,0
arzulayıram,,11,0,0,0
bildirib,,8,0,0,0
hazırdır,cənab,8,5,0,1
istəyirəm,cənab,9,5,0,1
əlinizdədir,,11,0,0,0
hazırıq,bildiyiniz,7,10,0,1
hazırıq,,7,0,0,0
öyrənirik,,9,0,0,0
edib,,4,0,0,0
imzalanmışdır,,13,0,0,0
yaradıldı,,9,0,0,0
,,0,0,0,0
söyləyib,,8,0,0,0
edib,,4,0,0,0
istəyirik,,9,0,0,0
edir,,4,0,0,0
bildirib,,8,0,0,0
edəcəyik,i̇ki,8,3,0,1
oluruq,,6,0,0,0
hazırıq,qeyd,7,4,0,1
başlanğıcındadır,,16,0,0,0
edib,,4,0,0,0
olub,apa,4,3,0,1
ediblər,görüşdə,7,7,0,1
qardaşım,hörmətli,8,8,0,1
qonaqlar,azərbaycana,8,11,0,1
gəlmisiniz,sizin,10,5,0,1
səfəridir,,9,0,0,0
verəcək,biz,7,3,0,1
təsdiqlədik,şadam,11,5,0,1
alır,,4,0,0,0
görüşmüşdük,fürsətdən,11,9,0,1
edirəm,,6,0,0,0
bildirirəm,,10,0,0,0
istəyirəm,bu,9,2,0,1
keçiriləcək,,11,0,0,0
yaradacaq,əməkdaşlığımız,9,14,0,1
atılmışdır,,10,0,0,0
olmuşdur,,8,0,0,0
olmuşdur,,8,0,0,0
addımdır,,8,0,0,0
tutulur,keçən,7,5,0,1
imzalanmışdır,,13,0,0,0
yaradıldı,,9,0,0,0
aiddir,biz,6,3,0,1
çevrilib,,8,0,0,0
nümunədir,əminəm,9,6,0,1
gücləndirəcək,,13,0,0,0
gəlmisiniz,x,10,1,0,0
bildirirəm,,10,0,0,0
sevindiricidir,,14,0,0,0
edirəm,biz,6,3,0,1
istəyirik,,9,0,0,0
edir,,4,0,0,0
edəcəyik,i̇ki,8,3,0,1
oluruq,,6,0,0,0
hazırıq,qeyd,7,4,0,1
başlanğıcındadır,,16,0,0,0
edirik,cənab,6,5,0,1
istəyirəm,,9,0,0,0
arzulayıram,,11,0,0,0
hazırdır,cənab,8,5,0,1
istəyirəm,cənab,9,5,0,1
əlinizdədir,,11,0,0,0
hazırıq,bildiyiniz,7,10,0,1
hazırıq,,7,0,0,0
öyrənirik,,9,0,0,0
prezident,x,9,1,0,0
edirəm,x,6,1,0,0
olub,qeyd,4,4,0,1
imzalanıb,daha,9,4,0,1
etdirilib,,9,0,0,0
olub,apa,4,3,0,1
ediblər,sonra,7,5,0,1
olub,qeyd,4,4,0,1
imzalanıb,daha,9,4,0,1
etdirilib,,9,0,0,0
olub,apa,4,3,0,1
ediblər,,7,0,0,0
hallanır,apa,8,3,0,1
yazıb,ai̇,5,2,0,1
tanınır,,7,0,0,0
asılıdır,,8,0,0,0
deyil,mario,5,5,0,1
çəkilib,,7,0,0,0
alıb,avropa,4,6,0,1
var,,3,0,0,0
amildir,,7,0,0,0
deyib,,5,0,0,0
şikayətlənir,,12,0,0,0
bilər,,5,0,0,0
atılmışdır,apa,10,3,0,1
bildirib,ötən,8,4,0,1
olmuşdur,,8,0,0,0
,prezident,0,9,0,1
tutulur,,7,0,0,0
imzalanıb,,9,0,0,0
imzalanıb,anlaşma,9,7,0,1
tutur,,5,0,0,0
edir,,4,0,0,0
etdirir,,7,0,0,0
edəcək,,6,0,0,0
bildirib,,8,0,0,0
tutacaq,,7,0,0,0
verib,,5,0,0,0
olunur,,6,0,0,0
tanınıb,,7,0,0,0
olub,,4,0,0,0
edilib,,6,0,0,0
qiymətləndirilib,,16,0,0,0
bilinib,,7,0,0,0
qalıb,,5,0,0,0
edilib,,6,0,0,0
olub,,4,0,0,0
çıxıb,daha,5,4,0,1
başlayıb,,8,0,0,0
çıxıb,,5,0,0,0
ağırdır,,7,0,0,0
deyib,həkim,5,5,0,1
dəstəyindədir,,13,0,0,0
etdirilir,,9,0,0,0
,qeyd,0,4,0,1
oğlandır,,8,0,0,0
yerləşdirilib,apa,13,3,0,1
ə,,1,0,0,0
f,,1,0,0,0
yerləşdirilib,xəstəxananın,13,12,0,1
olub,,4,0,0,0
göstərilir,,10,0,0,0
stabildir,,9,0,0,0
,şöbə,0,4,0,1
doğulmuşlardır,həkim,14,5,0,1
tezdir,,6,0,0,0
veriləcək,,9,0,0,0
,kliniki,0,7,0,1
başlanılıb,həkim,10,5,0,1
stabildir,,9,0,0,0
doğulanlardır,,13,0,0,0
olub,,4,0,0,0
qızdır,apa,6,3,0,1
deyib,,5,0,0,0
göstərilir,,10,0,0,0
stabildir,,9,0,0,0
,,0,0,0,0
doğulmuşlardır,həkim,14,5,0,1
palatadadır,,11,0,0,0
tezdir,,6,0,0,0
veriləcək,,9,0,0,0
,,0,0,0,0
,apa,0,3,0,1
bildirib,,8,0,0,0
yaşanırdı,biz,9,3,0,1
deyil,bu,5,2,0,1
yetirilib,i̇ndi,9,4,0,1
dayandırmalıyıq,,15,0,0,0
dayandırmalıyıq,,15,0,0,0
edilməlidir,,11,0,0,0
bilməzsiniz,,11,0,0,0
vurğulayıb,ai̇,10,2,0,1
edir,,4,0,0,0
çətindir,,8,0,0,0
,,0,0,0,0
keçib,,5,0,0,0
bildirib,onun,8,4,0,1
itirib,şoyqu,6,5,0,1
saxlayır,,8,0,0,0
var,apa,3,3,0,1
bildirib,borrell,8,7,0,1
almalıyıq,,9,0,0,0
dayanmalıdır,,12,0,0,0
axtarmaqdır,,11,0,0,0
,ai̇,0,2,0,1
qayıdır,,7,0,0,0
deyil,,5,0,0,0
edib,,4,0,0,0
olub,,4,0,0,0
alınıb,,6,0,0,0
edib,,4,0,0,0
i̇,əlyeva,1,6,0,0
var,,3,0,0,0
bildirilir,,10,0,0,0
aparılır,,8,0,0,0
yerləşdirilib,hər,13,3,0,1
olunub,vətəndaşların,6,13,0,1
olar,beynəlxalq,4,10,0,1
hissəsidir,hazırlanmış,10,11,0,1
olacaqdır,bələdçi,9,7,0,1
maliyye,gov,7,3,0,0
gov,az,3,2,0,0
,html,0,4,0,0
,pdf,0,3,1,0
edilib,bunu,6,4,0,1
deyib,o,5,1,0,1
edilib,,6,0,0,0
,sabunçu,0,7,0,1
köçürülüb,mərkəzdən,9,9,0,1
yerləşdiriliblər,,16,0,0,0
stabildir,,9,0,0,0
saxlanılıb,dövlət,10,6,0,1
edilib,fakt,6,4,0,1
etdirilir,,9,0,0,0
yanıb,apa,5,3,0,1
olunub,,6,0,0,0
söndürülüb,,10,0,0,0
azdır,bu,5,2,0,1
verir,qeyd,5,4,0,1
olub,,4,0,0,0
qalıb,apa,5,3,0,1
yayıb,bildirilib,5,10,0,1
olunub,qeyd,6,4,0,1
yaranıb,,7,0,0,0
qalıb,,5,0,0,0
olunub,apa,6,3,0,1
deyib,,5,0,0,0
bildirib,diplomatın,8,10,0,1
seçilib,azərbaycan,7,10,0,1
məlumatlandırılıb,martin,17,6,0,1
danışmışıq,,10,0,0,0
,,0,0,0,0
atıb,,4,0,0,0
yoxdur,,6,0,0,0
gözləyir,,8,0,0,0
çatıb,apa,5,3,0,1
bildirib,daha,8,4,0,1
olunub,,6,0,0,0
edib,apa,4,3,0,1
alınıb,,6,0,0,0
ə,o,1,1,0,0
o,,1,0,0,0
edib,faktla,4,6,0,1
aparılır,,8,0,0,0
keçirilib,apa,9,3,0,1
etməyib,məhkəmənin,7,10,0,1
edilib,i̇ttihama,6,8,0,1
mənimsəyib,,10,0,0,0
,,0,0,1,0
,,0,0,1,0
sürülüb,zərərçəkmiş,7,11,0,1
tanınıb,onu,7,3,0,1
olub,,4,0,0,0
ayrılıb,bu,7,2,0,1
bildirilib,,10,0,0,0
x,,1,0,0,0
kənarlaşıb,,10,0,0,0
edir,,4,0,0,0
gözlənilir,xatırladaq,10,10,0,1
x,,1,0,0,0
edilmişdi,,9,0,0,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
yüksəlib,,8,0,0,0
verir,,5,0,0,0
,,0,0,1,0
,,0,0,1,0
artıb,,5,0,0,0
keçirib,apasport,7,8,0,1
apasport,az,8,2,0,0
imzalayıb,,9,0,0,0
gətirməliyik,,12,0,0,0
gəlməyəcək,,10,0,0,0
gətirməliyik,,12,0,0,0
keyfiyyətlidir,,14,0,0,0
çəkirlər,,8,0,0,0
bağlıdır,,8,0,0,0
,qeyd,0,4,0,1
yaşanıb,,7,0,0,0
edəcək,nazirlikdən,6,11,0,1
keçiriləcək,nazir,11,5,0,1
dinləyəcək,qəbula,10,6,0,1
mümkündür,,9,0,0,0
ə,əliyev,1,6,0,0
olub,apa,4,3,0,1
bildirilib,,10,0,0,0
olunublar,əməliyyat,9,9,0,1
qalıb,həyata,5,6,0,1
edilib,,6,0,0,0
,,0,0,1,0
verib,apa,5,3,0,1
alınıb,,6,0,0,0
toqquşub,qəza,8,4,0,1
alıb,o,4,1,0,1
yerləşdirilib,faktla,13,6,0,1
aparılır,,8,0,0,0
edib,,4,0,0,0
,,0,0,1,0
,,0,0,1,0
çoxdur,qeyd,6,4,0,1
artıb,,5,0,0,0
hesablanıb,,10,0,0,0
keçirilir,,9,0,0,0
edilir,,6,0,0,0
yekunlaşıb,,10,0,0,0
yayıb,,5,0,0,0
qazılacaq,,9,0,0,0
olunacaq,,8,0,0,0
tikiləcək,,9,0,0,0
olunacaq,,8,0,0,0
,,0,0,0,0
keçirilib,,9,0,0,0
qaytarılıb,,10,0,0,0
edilib,,6,0,0,0
quraşdırılıb,,12,0,0,0
saxlanılıb,daxili,10,6,0,1
olub,,4,0,0,0
götürülüb,,9,0,0,0
ə,zeynalov,1,8,0,0
bildirib,,8,0,0,0
etdirilir,,9,0,0,0
buraxılmayıb,apasport,12,8,0,1
apasport,az,8,2,0,0
qalacaq,,7,0,0,0
verib,,5,0,0,0
bildirilir,qeyd,10,4,0,1
edib,,4,0,0,0
edib,,4,0,0,0
verir,kreditorlar,5,11,0,1
bilərlər,,8,0,0,0
oğludur,,7,0,0,0
edilib,apa,6,3,0,1
deyib,onun,5,4,0,1
olunub,,6,0,0,0
,o,0,1,0,1
doğulanlardır,,13,0,0,0
,,0,0,0,0
saxlanılıb,daxili,10,6,0,1
saxlanılıb,,10,0,0,0
götürülüb,,9,0,0,0
bildirib,,8,0,0,0
verilib,faktla,7,6,0,1
etdirilir,,9,0,0,0
bilərlər,,8,0,0,0
imzalayıb,apa,9,3,0,1
yaradılacaq,fərmana,11,7,0,1
dəyişdirilib,əhməd,12,5,0,1
olunub,apa,6,3,0,1
edib,,4,0,0,0
çalışıb,o,7,1,0,1
olacaq,onun,6,4,0,1
yoxdur,onun,6,4,0,1
edib,,4,0,0,0
bildirib,,8,0,0,0
görüşüb,apa,7,3,0,1
yayıb,tel,5,3,0,1
keçirilib,qeyd,9,4,0,1
keçirəcək,,9,0,0,0
düşüb,,5,0,0,0
verib,,5,0,0,0
verib,,5,0,0,0
söyləyib,o,8,1,0,1
bildirib,,8,0,0,0
edib,,4,0,0,0
olub,apa,4,3,0,1
olunub,qeyd,6,4,0,1
çalışırdı,,9,0,0,0
olub,ötən,4,4,0,1
artıb,,5,0,0,0
edib,,4,0,0,0
bildirilib,,10,0,0,0
,,0,0,1,0
,,0,0,1,0
olub,qeyd,4,4,0,1
alınmayıb,,9,0,0,0
edilib,apa,6,3,0,1
imzalayıb,rusiya,9,6,0,1
edib,,4,0,0,0
gəlib,,5,0,0,0
vurub,,5,0,0,0
çoxdur,,6,0,0,0
verir,,5,0,0,0
çoxdur,,6,0,0,0
olub,,4,0,0,0
azalıb,,6,0,0,0
edib,,4,0,0,0
edib,,4,0,0,0
edib,,4,0,0,0
çatıb,,5,0,0,0
olub,,4,0,0,0
araşdırılır,baş,11,3,0,1
aparılır,hadisənin,8,9,0,1
ediləcək,,8,0,0,0
edir,,4,0,0,0
,,0,0,1,0
olar,,4,0,0,0
ayadəkdir,,9,0,0,0
olunur,,6,0,0,0
tutulur,,7,0,0,0
yoxdur,,6,0,0,0
edəcək,,6,0,0,0
mümkündür,,9,0,0,0
rbt,az,3,2,0,0
xidmətindədir,,13,0,0,0
çıxarılıb,,9,0,0,0
verib,,5,0,0,0
edib,,4,0,0,0
daxildir,,8,0,0,0
edilib,,6,0,0,0
endirib,,7,0,0,0
,imalındakı,0,10,0,0
endirib,,7,0,0,0
paylaşılıb,,10,0,0,0
vurulub,apa,7,3,0,1
yayıb,bildirilib,5,10,0,1
istiqamətlənib,qeyd,14,4,0,1
olun,,4,0,0,0
yaralanıb,,9,0,0,0
gəlib,,5,0,0,0
apasport,az,8,2,0,0
olmayıb,,7,0,0,0
məlumatdır,,10,0,0,0
var,,3,0,0,0
sevilir,,7,0,0,0
bildirilib,,10,0,0,0
yayılıb,,7,0,0,0
alıb,apa,4,3,0,1
edilib,bununla,6,7,0,1
çatıb,bundan,5,6,0,1
alınıb,beləliklə,6,9,0,1
aparacaq,xatırladaq,8,10,0,1
təsdiqlənmişdi,msk,14,3,0,1
təsdiqləyib,,11,0,0,0
olunub,msk,6,3,0,1
edilib,,6,0,0,0
edib,,4,0,0,0
təsdiqlənib,seçki,11,5,0,1
,,0,0,1,0
,,0,0,1,0
etməlidirlər,,12,0,0,0
,,0,0,1,0
edib,qeyd,4,4,0,1
keçiriləcək,,11,0,0,0
,,0,0,0,0
dayandırıb,apa,10,3,0,1
bağlanıb,,8,0,0,0
yaradılmışdı,xatırladaq,12,10,0,1
tutmuşdu,,8,0,0,0
açıqlanıb,apa,9,3,0,1
yayıb,bildirilib,5,10,0,1
edəcək,,6,0,0,0
görüşəcək,,9,0,0,0
açıqlanıb,apa,9,3,0,1
bildirib,onun,8,4,0,1
keçib,,5,0,0,0
açıqlanıb,apa,9,3,0,1
bildirib,msk,8,3,0,1
keçib,,5,0,0,0
edib,apa,4,3,0,1
deyib,o,5,1,0,1
aparmalıdır,,11,0,0,0
vurğulayıb,,10,0,0,0
vurğulayıb,,10,0,0,0
edib,,4,0,0,0
